timestamp,ax,ay,az
1746610250.4786444,-1.630366325378418,-5.005964279174804,8.194854736328125
1746610250.7482183,-1.6937460899353027,-5.093891143798827,8.25051212310791
1746610250.9994617,-1.6732137203216553,-5.011332035064696,8.2421236038208
1746610251.3016813,-1.6635017395019531,-5.070817470550536,8.245355606079102
1746610251.57138,-1.6651264429092407,-5.041603565216064,8.244206428527832
1746610251.8417134,-1.6651264429092407,-5.041603565216064,8.244206428527832
1746610252.4403336,-1.606798768043518,-5.032602310180663,8.2110595703125
1746610252.723711,-1.606798768043518,-5.032602310180663,8.2110595703125
1746610253.0731225,-1.606798768043518,-5.032602310180663,8.2110595703125
1746610253.3881962,-1.606798768043518,-5.032602310180663,8.2110595703125
1746610253.778461,-1.606798768043518,-5.032602310180663,8.2110595703125
1746610254.10276,-1.606798768043518,-5.032602310180663,8.2110595703125
1746610254.8170848,-1.6708520650863647,-5.037640094757079,8.217329025268555
1746610255.1417654,-1.6690723896026611,-5.044476509094237,8.232702255249023
1746610255.539637,-1.6690723896026611,-5.044476509094237,8.232702255249023
1746610256.2480228,-1.6844652891159058,-5.060579299926757,8.244943618774414
1746610256.692695,-1.6844652891159058,-5.060579299926757,8.244943618774414
1746610257.0404212,-1.6844652891159058,-5.060579299926757,8.244943618774414
1746610257.4642875,-1.66379714012146,-5.096045494079589,8.228470802307129
1746610257.8813362,-1.66379714012146,-5.096045494079589,8.228470802307129
1746610258.6885715,-1.6391726732254028,-5.0413851737976065,8.21618366241455
1746610259.0573325,-1.6895581483840942,-5.092111587524413,8.251279830932617
1746610259.5939195,-1.7614308595657349,-5.0627074241638175,8.280683517456055
1746610259.93052,-1.7614308595657349,-5.0627074241638175,8.280683517456055
1746610260.7485292,-1.6541340351104736,-5.0289855003356925,8.205873489379883
1746610262.1032374,-1.6423563957214355,-5.083219528198241,8.220322608947754
1746610262.5459528,-1.626124620437622,-5.049084186553954,8.221277236938477
1746610262.9917958,-1.626124620437622,-5.049084186553954,8.221277236938477
1746610263.4109716,-1.626124620437622,-5.049084186553954,8.221277236938477
1746610263.8884625,-1.6730347871780396,-5.059027671813964,8.251587867736816
1746610263.9449978,-1.8020039796829224,-5.174823284149169,8.282565116882324
1746610263.9850965,-1.6048945188522339,-5.082707881927489,8.196983337402344
1746610264.2298663,-1.669373869895935,-5.055071353912353,8.226896286010742
1746610264.285605,-1.6640175580978394,-5.047506809234618,8.24478816986084
1746610264.3355203,-1.6667670011520386,-5.057632446289062,8.232722282409668
1746610264.4007277,-1.6496235132217407,-5.029399871826171,8.244847297668457
1746610264.475221,-1.65060555934906,-5.0740036964416495,8.235483169555664
1746610264.5198972,-1.673211693763733,-5.071094036102294,8.209783554077148
1746610264.56986,-1.663112998008728,-5.102714538574218,8.219989776611328
1746610264.6323135,-1.6219943761825562,-5.038635730743407,8.22500991821289
1746610264.6871717,-1.6453369855880737,-5.0398240089416495,8.248315811157227
1746610264.7294617,-1.654118299484253,-5.056817054748534,8.248961448669434
1746610264.7717428,-1.6570935249328613,-5.021458625793456,8.235808372497559
1746610264.8082824,-1.645938754081726,-5.009264469146728,8.215788841247559
1746610264.8396668,-1.592014193534851,-5.122931003570556,8.236506462097168
1746610264.8799698,-1.6171026229858398,-5.032754898071288,8.189799308776855
1746610264.9181726,-1.7067557573318481,-5.164865970611571,8.270890235900879
1746610264.960654,-1.6680786609649658,-4.846969127655028,8.230079650878906
1746610264.9970875,-1.6248009204864502,-5.15708303451538,8.259417533874512
